SDS 2.3 RQ Results	1.2
Filename	117A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-10663-A
Run DateTime	Tue May 26 14:12:48 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
171	Analyzed	hsa-miR-339-3p-4395295	B06-10663-A	Target	30.600	10.856		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B06-10663-A	Target	33.217	13.473		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B06-10663-A	Target	39.498	19.754		0.000	1.000	false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B06-10663-A	Target	31.521	11.776		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B06-10663-A	Target	25.335	5.591		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B06-10663-A	Target	39.258	19.514		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B06-10663-A	Target	28.373	8.629		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B06-10663-A	Target	40.000	20.256				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B06-10663-A	Target	26.822	7.078		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B06-10663-A	Target	34.289	14.545		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B06-10663-A	Target	31.779	12.035		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B06-10663-A	Target	36.594	16.850		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B06-10663-A	Target	31.104	11.360		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B06-10663-A	Target	36.015	16.270		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B06-10663-A	Target	28.962	9.218		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B06-10663-A	Target	40.000	20.256				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B06-10663-A	Target	40.000	20.256				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B06-10663-A	Target	40.000	20.256				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B06-10663-A	Target	40.000	20.256				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B06-10663-A	Target	40.000	20.256				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B06-10663-A	Target	40.000	20.256				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B06-10663-A	Target	40.000	20.256				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B06-10663-A	Target	29.245	9.501		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B06-10663-A	Target	26.698	6.954		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B06-10663-A	Target	26.183	6.439		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B06-10663-A	Target	33.787	14.043		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B06-10663-A	Target	40.000	20.256				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B06-10663-A	Target	31.660	11.916		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B06-10663-A	Target	40.000	20.256				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B06-10663-A	Target	33.516	13.772		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B06-10663-A	Target	40.000	20.256				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B06-10663-A	Target	39.397	19.653		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B06-10663-A	Target	40.000	20.256				false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B06-10663-A	Target	40.000	20.256				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B06-10663-A	Target	40.000	20.256				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B06-10663-A	Target	40.000	20.256				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B06-10663-A	Target	34.467	14.723		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B06-10663-A	Target	33.176	13.432		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B06-10663-A	Target	40.000	20.256				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B06-10663-A	Target	31.319	11.575		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B06-10663-A	Target	33.376	13.632		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B06-10663-A	Target	40.000	20.256				false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B06-10663-A	Target	31.235	11.491		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B06-10663-A	Target	30.365	10.621		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B06-10663-A	Target	40.000	20.256				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B06-10663-A	Target	40.000	20.256				false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B06-10663-A	Target	40.000	20.256				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B06-10663-A	Target	33.558	13.813		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B06-10663-A	Target	40.000	20.256				false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B06-10663-A	Target	40.000	20.256				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B06-10663-A	Target	40.000	20.256				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B06-10663-A	Target	40.000	20.256				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B06-10663-A	Target	28.059	8.315		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B06-10663-A	Target	32.795	13.050		0.000	1.000	false	0/1	false				
