SDS 2.3 RQ Results	1.2
Filename	125A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-14804-A
Run DateTime	Mon Jun 01 16:15:54 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
144	Analyzed	hsa-miR-29a-4395223	B04-14804-A	Target	24.446	2.807		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B04-14804-A	Target	32.666	11.028		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B04-14804-A	Target	27.806	6.167		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B04-14804-A	Target	30.787	9.149		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B04-14804-A	Target	33.850	12.211		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B04-14804-A	Target	40.000	18.361				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B04-14804-A	Target	40.000	18.361				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B04-14804-A	Target	40.000	18.361				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B04-14804-A	Target	26.317	4.678		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B04-14804-A	Target	25.593	3.954		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B04-14804-A	Target	26.638	4.999		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B04-14804-A	Target	35.428	13.790		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B04-14804-A	Target	25.629	3.990		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B04-14804-A	Target	32.883	11.244		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B04-14804-A	Target	30.810	9.171		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B04-14804-A	Target	30.031	8.392		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B04-14804-A	Target	40.000	18.361				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B04-14804-A	Target	40.000	18.361				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B04-14804-A	Target	30.268	8.629		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B04-14804-A	Target	40.000	18.361				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B04-14804-A	Target	35.809	14.170		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B04-14804-A	Target	40.000	18.361				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B04-14804-A	Target	27.550	5.911		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B04-14804-A	Target	33.435	11.796		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B04-14804-A	Target	31.564	9.925		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B04-14804-A	Target	33.390	11.752		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B04-14804-A	Target	39.699	18.060		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B04-14804-A	Target	30.492	8.853		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B04-14804-A	Target	33.945	12.306		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B04-14804-A	Target	40.000	18.361				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B04-14804-A	Target	30.245	8.607		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B04-14804-A	Target	26.260	4.621		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B04-14804-A	Target	40.000	18.361				false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B04-14804-A	Target	28.605	6.966		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B04-14804-A	Target	40.000	18.361				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B04-14804-A	Target	25.730	4.091		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B04-14804-A	Target	31.563	9.925		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B04-14804-A	Target	33.185	11.546		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B04-14804-A	Target	40.000	18.361				false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B04-14804-A	Target	31.875	10.237		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B04-14804-A	Target	36.848	15.209		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B04-14804-A	Target	28.922	7.283		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B04-14804-A	Target	40.000	18.361				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B04-14804-A	Target	40.000	18.361				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B04-14804-A	Target	40.000	18.361				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B04-14804-A	Target	40.000	18.361				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B04-14804-A	Target	40.000	18.361				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B04-14804-A	Target	40.000	18.361				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B04-14804-A	Target	40.000	18.361				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B04-14804-A	Target	28.463	6.824		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B04-14804-A	Target	26.928	5.289		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B04-14804-A	Target	31.024	9.385		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B04-14804-A	Target	31.303	9.665		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B04-14804-A	Target	40.000	18.361				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B04-14804-A	Target	29.826	8.188		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B04-14804-A	Target	40.000	18.361				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B04-14804-A	Target	30.552	8.913		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B04-14804-A	Target	40.000	18.361				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B04-14804-A	Target	36.958	15.320		0.000	1.000	false	0/1	false				
