SDS 2.3 RQ Results	1.2
Filename	114A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-27064-A
Run DateTime	Sun May 24 15:57:57 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
54	Analyzed	hsa-miR-146a-4373132	B04-27064-A	Target	24.912	5.201		0.000	1.000	false	0/1	false				
55	Analyzed	hsa-miR-146b-3p-4395472	B04-27064-A	Target	33.784	14.073		0.000	1.000	false	0/1	false				
56	Analyzed	hsa-miR-146b-5p-4373178	B04-27064-A	Target	25.195	5.484		0.000	1.000	false	0/1	false				
57	Analyzed	hsa-miR-147-4373131	B04-27064-A	Target	40.000	20.289				false	0/1	false				
58	Analyzed	hsa-miR-147b-4395373	B04-27064-A	Target	35.742	16.031		0.000	1.000	false	0/1	false				
59	Analyzed	hsa-miR-148a-4373130	B04-27064-A	Target	28.815	9.104		0.000	1.000	false	0/1	false				
60	Analyzed	hsa-miR-148b-4373129	B04-27064-A	Target	31.755	12.044		0.000	1.000	false	0/1	false				
61	Analyzed	hsa-miR-149-4395366	B04-27064-A	Target	34.593	14.882		0.000	1.000	false	0/1	false				
62	Analyzed	hsa-miR-150-4373127	B04-27064-A	Target	25.796	6.085		0.000	1.000	false	0/1	false				
63	Analyzed	hsa-miR-152-4395170	B04-27064-A	Target	29.125	9.414		0.000	1.000	false	0/1	false				
64	Analyzed	hsa-miR-153-4373305	B04-27064-A	Target	40.000	20.289				false	0/1	false				
65	Analyzed	hsa-miR-154-4373270	B04-27064-A	Target	40.000	20.289				false	0/1	false				
66	Analyzed	hsa-miR-15a-4373123	B04-27064-A	Target	31.649	11.938		0.000	1.000	false	0/1	false				
67	Analyzed	hsa-miR-15b-4373122	B04-27064-A	Target	24.904	5.193		0.000	1.000	false	0/1	false				
68	Analyzed	hsa-miR-16-4373121	B04-27064-A	Target	21.972	2.261		0.000	1.000	false	0/1	false				
69	Analyzed	hsa-miR-17-4395419	B04-27064-A	Target	21.450	1.739		0.000	1.000	false	0/1	false				
70	Analyzed	hsa-miR-181a-4373117	B04-27064-A	Target	30.678	10.967		0.000	1.000	false	0/1	false				
71	Analyzed	hsa-miR-181c-4373115	B04-27064-A	Target	37.201	17.490		0.000	1.000	false	0/1	false				
72	Analyzed	hsa-miR-182-4395445	B04-27064-A	Target	28.944	9.233		0.000	1.000	false	0/1	false				
73	Analyzed	hsa-miR-183-4395380	B04-27064-A	Target	29.892	10.181		0.000	1.000	false	0/1	false				
74	Analyzed	hsa-miR-184-4373113	B04-27064-A	Target	36.841	17.131		0.000	1.000	false	0/1	false				
75	Analyzed	hsa-miR-185-4395382	B04-27064-A	Target	29.932	10.221		0.000	1.000	false	0/1	false				
76	Analyzed	hsa-miR-186-4395396	B04-27064-A	Target	25.917	6.206		0.000	1.000	false	0/1	false				
77	Analyzed	hsa-miR-187-4373307	B04-27064-A	Target	35.315	15.605		0.000	1.000	false	0/1	false				
78	Analyzed	hsa-miR-188-3p-4395217	B04-27064-A	Target	40.000	20.289				false	0/1	false				
79	Analyzed	hsa-miR-18a-4395533	B04-27064-A	Target	27.344	7.633		0.000	1.000	false	0/1	false				
80	Analyzed	hsa-miR-18b-4395328	B04-27064-A	Target	33.152	13.441		0.000	1.000	false	0/1	false				
81	Analyzed	hsa-miR-190-4373110	B04-27064-A	Target	37.046	17.335		0.000	1.000	false	0/1	false				
82	Analyzed	hsa-miR-191-4395410	B04-27064-A	Target	23.009	3.298		0.000	1.000	false	0/1	false				
83	Analyzed	hsa-miR-192-4373108	B04-27064-A	Target	26.325	6.615		0.000	1.000	false	0/1	false				
84	Analyzed	hsa-miR-193a-3p-4395361	B04-27064-A	Target	32.656	12.945		0.000	1.000	false	0/1	false				
85	Analyzed	hsa-miR-193a-5p-4395392	B04-27064-A	Target	30.687	10.976		0.000	1.000	false	0/1	false				
86	Analyzed	hsa-miR-193b-4395478	B04-27064-A	Target	25.698	5.987		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B04-27064-A	Target	27.393	7.682		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B04-27064-A	Target	27.012	7.301		0.000	1.000	false	0/1	false				
