SDS 2.3 RQ Results	1.2
Filename	101A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-12762-A
Run DateTime	Mon Apr 20 16:09:07 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
117	Analyzed	hsa-miR-218-4373081	B05-12762-A	Target	29.434	8.277		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B05-12762-A	Target	40.000	18.843				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B05-12762-A	Target	40.000	18.843				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B05-12762-A	Target	40.000	18.843				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B05-12762-A	Target	37.737	16.579		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B05-12762-A	Target	40.000	18.843				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B05-12762-A	Target	40.000	18.843				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B05-12762-A	Target	40.000	18.843				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B05-12762-A	Target	30.524	9.366		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B05-12762-A	Target	24.343	3.186		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B05-12762-A	Target	23.649	2.491		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B05-12762-A	Target	31.179	10.021		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B05-12762-A	Target	36.300	15.143		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B05-12762-A	Target	31.433	10.275		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B05-12762-A	Target	23.850	2.693		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B05-12762-A	Target	28.286	7.128		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B05-12762-A	Target	25.433	4.275		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B05-12762-A	Target	27.665	6.507		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B05-12762-A	Target	27.416	6.258		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B05-12762-A	Target	28.293	7.135		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B05-12762-A	Target	28.613	7.456		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B05-12762-A	Target	29.435	8.278		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B05-12762-A	Target	38.045	16.887		0.000	1.000	false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B05-12762-A	Target	33.184	12.026		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B05-12762-A	Target	40.000	18.843				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B05-12762-A	Target	40.000	18.843				false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B05-12762-A	Target	40.000	18.843				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B05-12762-A	Target	24.967	3.810		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B05-12762-A	Target	32.363	11.206		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B05-12762-A	Target	28.897	7.739		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B05-12762-A	Target	31.443	10.285		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B05-12762-A	Target	35.132	13.975		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B05-12762-A	Target	40.000	18.843				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B05-12762-A	Target	40.000	18.843				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B05-12762-A	Target	40.000	18.843				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B05-12762-A	Target	25.753	4.596		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B05-12762-A	Target	25.358	4.200		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B05-12762-A	Target	27.559	6.401		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B05-12762-A	Target	35.518	14.361		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B05-12762-A	Target	26.334	5.176		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B05-12762-A	Target	33.042	11.885		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B05-12762-A	Target	30.530	9.372		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B05-12762-A	Target	29.805	8.648		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B05-12762-A	Target	40.000	18.843				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B05-12762-A	Target	40.000	18.843				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B05-12762-A	Target	29.427	8.269		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B05-12762-A	Target	40.000	18.843				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B05-12762-A	Target	36.468	15.310		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B05-12762-A	Target	40.000	18.843				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B05-12762-A	Target	27.212	6.055		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B05-12762-A	Target	33.960	12.802		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B05-12762-A	Target	31.145	9.988		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B05-12762-A	Target	38.832	17.674		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B05-12762-A	Target	35.035	13.877		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B05-12762-A	Target	31.399	10.242		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B05-12762-A	Target	33.553	12.396		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B05-12762-A	Target	40.000	18.843				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B05-12762-A	Target	30.891	9.734		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B05-12762-A	Target	26.576	5.419		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B05-12762-A	Target	38.838	17.680		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B05-12762-A	Target	28.123	6.966		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B05-12762-A	Target	40.000	18.843				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B05-12762-A	Target	27.531	6.374		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B05-12762-A	Target	37.980	16.823		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B05-12762-A	Target	30.947	9.790		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B05-12762-A	Target	34.197	13.039		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B05-12762-A	Target	32.433	11.276		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B05-12762-A	Target	36.461	15.303		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B05-12762-A	Target	29.171	8.014		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B05-12762-A	Target	40.000	18.843				false	0/1	false				
