SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
54	Analyzed	hsa-miR-146a-4373132	B06-7144-A	Target	25.099	5.171		0.000	1.000	false	0/1	false				
55	Analyzed	hsa-miR-146b-3p-4395472	B06-7144-A	Target	40.000	20.071				false	0/1	false				
56	Analyzed	hsa-miR-146b-5p-4373178	B06-7144-A	Target	25.490	5.561		0.000	1.000	false	0/1	false				
57	Analyzed	hsa-miR-147-4373131	B06-7144-A	Target	40.000	20.071				false	0/1	false				
58	Analyzed	hsa-miR-147b-4395373	B06-7144-A	Target	40.000	20.071				false	0/1	false				
59	Analyzed	hsa-miR-148a-4373130	B06-7144-A	Target	28.698	8.769		0.000	1.000	false	0/1	false				
60	Analyzed	hsa-miR-148b-4373129	B06-7144-A	Target	32.200	12.271		0.000	1.000	false	0/1	false				
61	Analyzed	hsa-miR-149-4395366	B06-7144-A	Target	31.628	11.699		0.000	1.000	false	0/1	false				
62	Analyzed	hsa-miR-150-4373127	B06-7144-A	Target	25.786	5.857		0.000	1.000	false	0/1	false				
63	Analyzed	hsa-miR-152-4395170	B06-7144-A	Target	30.667	10.738		0.000	1.000	false	0/1	false				
64	Analyzed	hsa-miR-153-4373305	B06-7144-A	Target	40.000	20.071				false	0/1	false				
65	Analyzed	hsa-miR-154-4373270	B06-7144-A	Target	40.000	20.071				false	0/1	false				
66	Analyzed	hsa-miR-15a-4373123	B06-7144-A	Target	34.710	14.781		0.000	1.000	false	0/1	false				
67	Analyzed	hsa-miR-15b-4373122	B06-7144-A	Target	25.910	5.981		0.000	1.000	false	0/1	false				
68	Analyzed	hsa-miR-16-4373121	B06-7144-A	Target	22.437	2.508		0.000	1.000	false	0/1	false				
69	Analyzed	hsa-miR-17-4395419	B06-7144-A	Target	23.062	3.133		0.000	1.000	false	0/1	false				
70	Analyzed	hsa-miR-181a-4373117	B06-7144-A	Target	29.593	9.664		0.000	1.000	false	0/1	false				
71	Analyzed	hsa-miR-181c-4373115	B06-7144-A	Target	34.447	14.518		0.000	1.000	false	0/1	false				
72	Analyzed	hsa-miR-182-4395445	B06-7144-A	Target	31.261	11.332		0.000	1.000	false	0/1	false				
73	Analyzed	hsa-miR-183-4395380	B06-7144-A	Target	31.138	11.209		0.000	1.000	false	0/1	false				
74	Analyzed	hsa-miR-184-4373113	B06-7144-A	Target	40.000	20.071				false	0/1	false				
75	Analyzed	hsa-miR-185-4395382	B06-7144-A	Target	30.751	10.822		0.000	1.000	false	0/1	false				
