SDS 2.3 RQ Results	1.2
Filename	126A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-13587-A
Run DateTime	Tue Jun 02 08:07:03 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
87	Analyzed	hsa-miR-194-4373106	B04-13587-A	Target	32.115	11.667		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B04-13587-A	Target	25.723	5.274		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B04-13587-A	Target	27.779	7.330		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B04-13587-A	Target	30.281	9.832		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B04-13587-A	Target	38.386	17.938		0.000	1.000	false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B04-13587-A	Target	25.022	4.573		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B04-13587-A	Target	32.321	11.873		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B04-13587-A	Target	33.164	12.715		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B04-13587-A	Target	27.880	7.431		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B04-13587-A	Target	25.731	5.282		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B04-13587-A	Target	27.279	6.830		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B04-13587-A	Target	24.694	4.246		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B04-13587-A	Target	23.808	3.359		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B04-13587-A	Target	33.014	12.565		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B04-13587-A	Target	27.707	7.258		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B04-13587-A	Target	31.053	10.604		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B04-13587-A	Target	25.475	5.026		0.000	1.000	false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B04-13587-A	Target	40.000	19.551				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B04-13587-A	Target	40.000	19.551				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B04-13587-A	Target	26.018	5.569		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B04-13587-A	Target	30.119	9.670		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B04-13587-A	Target	23.765	3.316		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B04-13587-A	Target	27.963	7.514		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B04-13587-A	Target	37.899	17.450		0.000	1.000	false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B04-13587-A	Target	30.685	10.236		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B04-13587-A	Target	26.834	6.385		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B04-13587-A	Target	40.000	19.551				false	0/1	false				
114	Analyzed	hsa-miR-216a-4395331	B04-13587-A	Target	40.000	19.551				false	0/1	false				
