SDS 2.3 RQ Results	1.2
Filename	110A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-303-A
Run DateTime	Mon May 11 11:45:13 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
55	Analyzed	hsa-miR-146b-3p-4395472	B06-303-A	Target	32.803	12.689		0.000	1.000	false	0/1	false				
56	Analyzed	hsa-miR-146b-5p-4373178	B06-303-A	Target	25.763	5.648		0.000	1.000	false	0/1	false				
57	Analyzed	hsa-miR-147-4373131	B06-303-A	Target	40.000	19.885				false	0/1	false				
58	Analyzed	hsa-miR-147b-4395373	B06-303-A	Target	35.429	15.315		0.000	1.000	false	0/1	false				
59	Analyzed	hsa-miR-148a-4373130	B06-303-A	Target	28.956	8.841		0.000	1.000	false	0/1	false				
60	Analyzed	hsa-miR-148b-4373129	B06-303-A	Target	34.062	13.947		0.000	1.000	false	0/1	false				
61	Analyzed	hsa-miR-149-4395366	B06-303-A	Target	28.199	8.084		0.000	1.000	false	0/1	false				
62	Analyzed	hsa-miR-150-4373127	B06-303-A	Target	25.268	5.154		0.000	1.000	false	0/1	false				
63	Analyzed	hsa-miR-152-4395170	B06-303-A	Target	30.380	10.265		0.000	1.000	false	0/1	false				
64	Analyzed	hsa-miR-153-4373305	B06-303-A	Target	34.955	14.840		0.000	1.000	false	0/1	false				
65	Analyzed	hsa-miR-154-4373270	B06-303-A	Target	40.000	19.885				false	0/1	false				
66	Analyzed	hsa-miR-15a-4373123	B06-303-A	Target	32.216	12.102		0.000	1.000	false	0/1	false				
67	Analyzed	hsa-miR-15b-4373122	B06-303-A	Target	29.603	9.488		0.000	1.000	false	0/1	false				
68	Analyzed	hsa-miR-16-4373121	B06-303-A	Target	23.925	3.810		0.000	1.000	false	0/1	false				
69	Analyzed	hsa-miR-17-4395419	B06-303-A	Target	25.064	4.949		0.000	1.000	false	0/1	false				
70	Analyzed	hsa-miR-181a-4373117	B06-303-A	Target	30.111	9.996		0.000	1.000	false	0/1	false				
71	Analyzed	hsa-miR-181c-4373115	B06-303-A	Target	34.930	14.815		0.000	1.000	false	0/1	false				
72	Analyzed	hsa-miR-182-4395445	B06-303-A	Target	31.823	11.709		0.000	1.000	false	0/1	false				
73	Analyzed	hsa-miR-183-4395380	B06-303-A	Target	33.119	13.004		0.000	1.000	false	0/1	false				
74	Analyzed	hsa-miR-184-4373113	B06-303-A	Target	33.926	13.812		0.000	1.000	false	0/1	false				
75	Analyzed	hsa-miR-185-4395382	B06-303-A	Target	29.990	9.875		0.000	1.000	false	0/1	false				
76	Analyzed	hsa-miR-186-4395396	B06-303-A	Target	28.126	8.011		0.000	1.000	false	0/1	false				
77	Analyzed	hsa-miR-187-4373307	B06-303-A	Target	37.240	17.125		0.000	1.000	false	0/1	false				
78	Analyzed	hsa-miR-188-3p-4395217	B06-303-A	Target	40.000	19.885				false	0/1	false				
79	Analyzed	hsa-miR-18a-4395533	B06-303-A	Target	31.076	10.961		0.000	1.000	false	0/1	false				
80	Analyzed	hsa-miR-18b-4395328	B06-303-A	Target	40.000	19.885				false	0/1	false				
81	Analyzed	hsa-miR-190-4373110	B06-303-A	Target	36.916	16.801		0.000	1.000	false	0/1	false				
82	Analyzed	hsa-miR-191-4395410	B06-303-A	Target	24.881	4.767		0.000	1.000	false	0/1	false				
83	Analyzed	hsa-miR-192-4373108	B06-303-A	Target	32.366	12.251		0.000	1.000	false	0/1	false				
84	Analyzed	hsa-miR-193a-3p-4395361	B06-303-A	Target	34.285	14.170		0.000	1.000	false	0/1	false				
85	Analyzed	hsa-miR-193a-5p-4395392	B06-303-A	Target	30.848	10.733		0.000	1.000	false	0/1	false				
86	Analyzed	hsa-miR-193b-4395478	B06-303-A	Target	28.696	8.581		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B06-303-A	Target	40.000	19.885				false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B06-303-A	Target	27.802	7.687		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B06-303-A	Target	31.186	11.072		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B06-303-A	Target	30.307	10.193		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B06-303-A	Target	34.478	14.363		0.000	1.000	false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B06-303-A	Target	27.603	7.488		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B06-303-A	Target	34.194	14.079		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B06-303-A	Target	40.000	19.885				false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B06-303-A	Target	28.481	8.366		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B06-303-A	Target	25.191	5.076		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B06-303-A	Target	26.247	6.132		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B06-303-A	Target	24.792	4.677		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B06-303-A	Target	23.427	3.312		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B06-303-A	Target	31.932	11.817		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B06-303-A	Target	27.875	7.760		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B06-303-A	Target	32.068	11.953		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B06-303-A	Target	25.955	5.840		0.000	1.000	false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B06-303-A	Target	40.000	19.885				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B06-303-A	Target	40.000	19.885				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B06-303-A	Target	26.126	6.011		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B06-303-A	Target	31.895	11.780		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B06-303-A	Target	24.527	4.412		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B06-303-A	Target	28.971	8.856		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B06-303-A	Target	40.000	19.885				false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B06-303-A	Target	31.679	11.564		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B06-303-A	Target	28.953	8.838		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B06-303-A	Target	40.000	19.885				false	0/1	false				
114	Analyzed	hsa-miR-216a-4395331	B06-303-A	Target	40.000	19.885				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B06-303-A	Target	40.000	19.885				false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B06-303-A	Target	40.000	19.885				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B06-303-A	Target	29.612	9.497		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B06-303-A	Target	40.000	19.885				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B06-303-A	Target	40.000	19.885				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B06-303-A	Target	40.000	19.885				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B06-303-A	Target	33.787	13.672		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B06-303-A	Target	40.000	19.885				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B06-303-A	Target	40.000	19.885				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B06-303-A	Target	40.000	19.885				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B06-303-A	Target	27.215	7.100		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B06-303-A	Target	22.578	2.463		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B06-303-A	Target	22.893	2.778		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B06-303-A	Target	29.944	9.829		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B06-303-A	Target	32.932	12.817		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B06-303-A	Target	32.359	12.244		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B06-303-A	Target	23.976	3.862		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B06-303-A	Target	27.831	7.716		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B06-303-A	Target	25.732	5.617		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B06-303-A	Target	27.805	7.690		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B06-303-A	Target	26.344	6.229		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B06-303-A	Target	29.292	9.177		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B06-303-A	Target	26.979	6.864		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B06-303-A	Target	28.906	8.791		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B06-303-A	Target	37.523	17.408		0.000	1.000	false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B06-303-A	Target	31.218	11.103		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B06-303-A	Target	40.000	19.885				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B06-303-A	Target	40.000	19.885				false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B06-303-A	Target	40.000	19.885				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B06-303-A	Target	24.946	4.831		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B06-303-A	Target	31.354	11.239		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B06-303-A	Target	28.875	8.761		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B06-303-A	Target	32.109	11.995		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B06-303-A	Target	34.998	14.883		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B06-303-A	Target	40.000	19.885				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B06-303-A	Target	40.000	19.885				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B06-303-A	Target	40.000	19.885				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B06-303-A	Target	26.094	5.979		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B06-303-A	Target	25.613	5.498		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B06-303-A	Target	29.696	9.581		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B06-303-A	Target	34.209	14.094		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B06-303-A	Target	25.516	5.401		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B06-303-A	Target	33.537	13.422		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B06-303-A	Target	29.925	9.810		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B06-303-A	Target	30.300	10.185		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B06-303-A	Target	40.000	19.885				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B06-303-A	Target	40.000	19.885				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B06-303-A	Target	30.530	10.415		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B06-303-A	Target	40.000	19.885				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B06-303-A	Target	36.104	15.990		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B06-303-A	Target	40.000	19.885				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B06-303-A	Target	26.828	6.713		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B06-303-A	Target	32.798	12.683		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B06-303-A	Target	31.972	11.858		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B06-303-A	Target	36.642	16.528		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B06-303-A	Target	40.000	19.885				false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B06-303-A	Target	31.538	11.423		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B06-303-A	Target	33.364	13.249		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B06-303-A	Target	40.000	19.885				false	0/1	false				
