SDS 2.3 RQ Results	1.2
Filename	109A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-18281-A
Run DateTime	Wed Apr 29 10:27:30 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
86	Analyzed	hsa-miR-193b-4395478	B04-18281-A	Target	27.415	6.445		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B04-18281-A	Target	31.562	10.592		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B04-18281-A	Target	25.478	4.508		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B04-18281-A	Target	28.317	7.348		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B04-18281-A	Target	27.853	6.883		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B04-18281-A	Target	34.860	13.890		0.000	1.000	false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B04-18281-A	Target	24.783	3.814		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B04-18281-A	Target	32.847	11.877		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B04-18281-A	Target	32.807	11.837		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B04-18281-A	Target	26.728	5.759		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B04-18281-A	Target	23.523	2.553		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B04-18281-A	Target	26.494	5.524		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B04-18281-A	Target	24.400	3.431		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B04-18281-A	Target	21.951	0.982		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B04-18281-A	Target	33.055	12.085		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B04-18281-A	Target	27.003	6.033		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B04-18281-A	Target	31.324	10.355		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B04-18281-A	Target	35.172	14.202		0.000	1.000	false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B04-18281-A	Target	40.000	19.030				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B04-18281-A	Target	40.000	19.030				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B04-18281-A	Target	23.348	2.379		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B04-18281-A	Target	29.558	8.589		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B04-18281-A	Target	21.116	0.146		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B04-18281-A	Target	25.700	4.730		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B04-18281-A	Target	35.281	14.312		0.000	1.000	false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B04-18281-A	Target	29.869	8.899		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B04-18281-A	Target	26.868	5.899		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B04-18281-A	Target	40.000	19.030				false	0/1	false				
114	Analyzed	hsa-miR-216a-4395331	B04-18281-A	Target	40.000	19.030				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B04-18281-A	Target	40.000	19.030				false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B04-18281-A	Target	40.000	19.030				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B04-18281-A	Target	28.281	7.311		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B04-18281-A	Target	40.000	19.030				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B04-18281-A	Target	40.000	19.030				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B04-18281-A	Target	40.000	19.030				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B04-18281-A	Target	30.164	9.194		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B04-18281-A	Target	40.000	19.030				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B04-18281-A	Target	40.000	19.030				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B04-18281-A	Target	40.000	19.030				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B04-18281-A	Target	25.677	4.707		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B04-18281-A	Target	20.661	-0.309		0.000	1.000	false	0/1	false				
