SDS 2.3 RQ Results	1.2
Filename	112A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-16691-A
Run DateTime	Tue May 12 16:04:16 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
1	Analyzed	MammU6-4395470	B05-16691-A	Endogenous Control	20.769					false	0/4	false				
2	Analyzed	RNU44-4373384	B05-16691-A	Target	25.512	4.743		0.000	1.000	false	0/1	false				
3	Analyzed	RNU48-4373383	B05-16691-A	Target	23.469	2.700		0.000	1.000	false	0/1	false				
4	Analyzed	ath-miR159a-4373390	B05-16691-A	Target	40.000	19.231				false	0/1	false				
5	Analyzed	has-miR-155-4395459	B05-16691-A	Target	40.000	19.231				false	0/1	false				
6	Analyzed	hsa-let-7a-4373169	B05-16691-A	Target	28.672	7.903		0.000	1.000	false	0/1	false				
7	Analyzed	hsa-let-7b-4395446	B05-16691-A	Target	26.318	5.549		0.000	1.000	false	0/1	false				
8	Analyzed	hsa-let-7c-4373167	B05-16691-A	Target	29.866	9.096		0.000	1.000	false	0/1	false				
9	Analyzed	hsa-let-7d-4395394	B05-16691-A	Target	28.506	7.737		0.000	1.000	false	0/1	false				
10	Analyzed	hsa-let-7e-4395517	B05-16691-A	Target	25.435	4.666		0.000	1.000	false	0/1	false				
11	Analyzed	hsa-let-7f-4373164	B05-16691-A	Target	31.354	10.584		0.000	1.000	false	0/1	false				
12	Analyzed	hsa-let-7g-4395393	B05-16691-A	Target	27.289	6.520		0.000	1.000	false	0/1	false				
13	Analyzed	hsa-miR-1-4395333	B05-16691-A	Target	37.567	16.798		0.000	1.000	false	0/1	false				
14	Analyzed	hsa-miR-100-4373160	B05-16691-A	Target	25.747	4.978		0.000	1.000	false	0/1	false				
15	Analyzed	hsa-miR-101-4395364	B05-16691-A	Target	33.645	12.876		0.000	1.000	false	0/1	false				
16	Analyzed	hsa-miR-103-4373158	B05-16691-A	Target	28.673	7.904		0.000	1.000	false	0/1	false				
17	Analyzed	hsa-miR-105-4395278	B05-16691-A	Target	33.246	12.477		0.000	1.000	false	0/1	false				
18	Analyzed	hsa-miR-106a-4395280	B05-16691-A	Target	24.332	3.563		0.000	1.000	false	0/1	false				
19	Analyzed	hsa-miR-106b-4373155	B05-16691-A	Target	28.256	7.487		0.000	1.000	false	0/1	false				
20	Analyzed	hsa-miR-107-4373154	B05-16691-A	Target	37.487	16.718		0.000	1.000	false	0/1	false				
21	Analyzed	hsa-miR-10a-4373153	B05-16691-A	Target	28.998	8.229		0.000	1.000	false	0/1	false				
22	Analyzed	hsa-miR-10b-4395329	B05-16691-A	Target	35.975	15.206		0.000	1.000	false	0/1	false				
23	Analyzed	hsa-miR-122-4395356	B05-16691-A	Target	40.000	19.231				false	0/1	false				
24	Analyzed	hsa-miR-124-4373295	B05-16691-A	Target	30.619	9.850		0.000	1.000	false	0/1	false				
25	Analyzed	hsa-miR-125a-3p-4395310	B05-16691-A	Target	32.954	12.185		0.000	1.000	false	0/1	false				
26	Analyzed	hsa-miR-125a-5p-4395309	B05-16691-A	Target	29.022	8.253		0.000	1.000	false	0/1	false				
27	Analyzed	hsa-miR-125b-4373148	B05-16691-A	Target	26.419	5.650		0.000	1.000	false	0/1	false				
28	Analyzed	hsa-miR-126-4395339	B05-16691-A	Target	23.179	2.410		0.000	1.000	false	0/1	false				
29	Analyzed	hsa-miR-127-3p-4373147	B05-16691-A	Target	28.728	7.959		0.000	1.000	false	0/1	false				
30	Analyzed	hsa-miR-127-5p-4395340	B05-16691-A	Target	40.000	19.231				false	0/1	false				
