SDS 2.3 RQ Results	1.2
Filename	131A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-17112-A
Run DateTime	Wed Jun 03 16:06:28 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
160	Analyzed	hsa-miR-325-4373051	B04-17112-A	Target	40.000	14.060				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B04-17112-A	Target	40.000	14.060				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B04-17112-A	Target	32.719	6.780		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B04-17112-A	Target	40.000	14.060				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B04-17112-A	Target	35.787	9.848		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B04-17112-A	Target	40.000	14.060				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B04-17112-A	Target	27.187	1.247		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B04-17112-A	Target	34.752	8.812		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B04-17112-A	Target	32.343	6.403		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B04-17112-A	Target	31.946	6.006		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B04-17112-A	Target	34.805	8.865		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B04-17112-A	Target	31.807	5.867		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B04-17112-A	Target	32.948	7.008		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B04-17112-A	Target	40.000	14.060				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B04-17112-A	Target	29.493	3.553		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B04-17112-A	Target	26.154	0.214		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B04-17112-A	Target	36.141	10.201		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B04-17112-A	Target	29.844	3.904		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B04-17112-A	Target	40.000	14.060				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B04-17112-A	Target	26.990	1.050		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B04-17112-A	Target	34.049	8.110		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B04-17112-A	Target	35.515	9.575		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B04-17112-A	Target	34.988	9.048		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B04-17112-A	Target	31.471	5.531		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B04-17112-A	Target	37.802	11.862		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B04-17112-A	Target	28.969	3.029		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B04-17112-A	Target	40.000	14.060				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B04-17112-A	Target	40.000	14.060				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B04-17112-A	Target	37.174	11.234		0.000	1.000	false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B04-17112-A	Target	31.468	5.528		0.000	1.000	false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B04-17112-A	Target	40.000	14.060				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B04-17112-A	Target	40.000	14.060				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B04-17112-A	Target	40.000	14.060				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B04-17112-A	Target	29.640	3.701		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B04-17112-A	Target	29.352	3.412		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B04-17112-A	Target	24.700	-1.240		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B04-17112-A	Target	32.409	6.469		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B04-17112-A	Target	40.000	14.060				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B04-17112-A	Target	29.748	3.808		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B04-17112-A	Target	40.000	14.060				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B04-17112-A	Target	31.453	5.513		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B04-17112-A	Target	40.000	14.060				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B04-17112-A	Target	40.000	14.060				false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B04-17112-A	Target	31.096	5.156		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B04-17112-A	Target	40.000	14.060				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B04-17112-A	Target	40.000	14.060				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B04-17112-A	Target	35.490	9.551		0.000	1.000	false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B04-17112-A	Target	29.830	3.890		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B04-17112-A	Target	32.454	6.514		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B04-17112-A	Target	40.000	14.060				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B04-17112-A	Target	33.958	8.018		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B04-17112-A	Target	33.692	7.752		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B04-17112-A	Target	40.000	14.060				false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B04-17112-A	Target	30.295	4.355		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B04-17112-A	Target	29.394	3.454		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B04-17112-A	Target	28.492	2.552		0.000	1.000	false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B04-17112-A	Target	30.655	4.715		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B04-17112-A	Target	40.000	14.060				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B04-17112-A	Target	33.743	7.803		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B04-17112-A	Target	35.531	9.591		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B04-17112-A	Target	40.000	14.060				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B04-17112-A	Target	40.000	14.060				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B04-17112-A	Target	40.000	14.060				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B04-17112-A	Target	28.916	2.977		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B04-17112-A	Target	35.610	9.670		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B04-17112-A	Target	40.000	14.060				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B04-17112-A	Target	30.552	4.612		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B04-17112-A	Target	32.912	6.972		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B04-17112-A	Target	32.680	6.740		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B04-17112-A	Target	38.459	12.520		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B04-17112-A	Target	25.311	-0.629		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B04-17112-A	Target	30.151	4.211		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B04-17112-A	Target	36.857	10.917		0.000	1.000	false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B04-17112-A	Target	31.916	5.976		0.000	1.000	false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B04-17112-A	Target	29.798	3.858		0.000	1.000	false	0/1	false				
235	Analyzed	hsa-miR-487a-4378097	B04-17112-A	Target	37.178	11.238		0.000	1.000	false	0/1	false				
