SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
54	Analyzed	hsa-miR-146a-4373132	B05-15062-A	Target	23.040	1.712		0.000	1.000	false	0/1	false				
55	Analyzed	hsa-miR-146b-3p-4395472	B05-15062-A	Target	32.305	10.977		0.000	1.000	false	0/1	false				
56	Analyzed	hsa-miR-146b-5p-4373178	B05-15062-A	Target	24.374	3.046		0.000	1.000	false	0/1	false				
57	Analyzed	hsa-miR-147-4373131	B05-15062-A	Target	40.000	18.672				false	0/1	false				
58	Analyzed	hsa-miR-147b-4395373	B05-15062-A	Target	39.628	18.300		0.000	1.000	false	0/1	false				
59	Analyzed	hsa-miR-148a-4373130	B05-15062-A	Target	27.324	5.996		0.000	1.000	false	0/1	false				
60	Analyzed	hsa-miR-148b-4373129	B05-15062-A	Target	31.556	10.228		0.000	1.000	false	0/1	false				
61	Analyzed	hsa-miR-149-4395366	B05-15062-A	Target	30.080	8.752		0.000	1.000	false	0/1	false				
62	Analyzed	hsa-miR-150-4373127	B05-15062-A	Target	23.445	2.117		0.000	1.000	false	0/1	false				
63	Analyzed	hsa-miR-152-4395170	B05-15062-A	Target	26.909	5.581		0.000	1.000	false	0/1	false				
64	Analyzed	hsa-miR-153-4373305	B05-15062-A	Target	40.000	18.672				false	0/1	false				
65	Analyzed	hsa-miR-154-4373270	B05-15062-A	Target	38.023	16.695		0.000	1.000	false	0/1	false				
66	Analyzed	hsa-miR-15a-4373123	B05-15062-A	Target	30.621	9.293		0.000	1.000	false	0/1	false				
67	Analyzed	hsa-miR-15b-4373122	B05-15062-A	Target	28.432	7.104		0.000	1.000	false	0/1	false				
68	Analyzed	hsa-miR-16-4373121	B05-15062-A	Target	23.306	1.978		0.000	1.000	false	0/1	false				
69	Analyzed	hsa-miR-17-4395419	B05-15062-A	Target	24.206	2.878		0.000	1.000	false	0/1	false				
70	Analyzed	hsa-miR-181a-4373117	B05-15062-A	Target	28.323	6.995		0.000	1.000	false	0/1	false				
71	Analyzed	hsa-miR-181c-4373115	B05-15062-A	Target	34.451	13.122		0.000	1.000	false	0/1	false				
72	Analyzed	hsa-miR-182-4395445	B05-15062-A	Target	32.980	11.652		0.000	1.000	false	0/1	false				
73	Analyzed	hsa-miR-183-4395380	B05-15062-A	Target	34.395	13.067		0.000	1.000	false	0/1	false				
